Listing ID,URL,Price,Количество комнат,Город,Этаж,Тип дома,Жилой комплекс,Площадь,Санузел,Высота потолков,Год постройки,Парковка
762237122,https://krisha.kz/a/show/762237122,90000000,3,Есильский р-н,9,монолитный,Talmas,96.0,NULL,NULL,2024.0,NULL
762237105,https://krisha.kz/a/show/762237105,30200000,2,Есильский р-н,3 из 12,кирпичный,ZAMAN,40.0,совмещенный,NULL,2024.0,NULL
761044002,https://krisha.kz/a/show/761044002,57500000,2,Нура р-н,6 из 22,монолитный,Four Seasons,65.0,NULL,NULL,2023.0,NULL
761440956,https://krisha.kz/a/show/761440956,30000000,2,Есильский р-н,3 из 12,монолитный,Aqzam,50.0,совмещенный,NULL,2025.0,NULL
695802301,https://krisha.kz/a/show/695802301,235000000,4,Алматы р-н,14 из 15,монолитный,Alanda,201.0,NULL,NULL,2016.0,NULL
698974618,https://krisha.kz/a/show/698974618,26700000,2,Алматы р-н,7 из 12,кирпичный,Geneva,52.0,NULL,NULL,2024.0,NULL
695651162,https://krisha.kz/a/show/695651162,16500000,1,Есильский р-н,6 из 9,монолитный,Absolute,25.8,NULL,NULL,2017.0,NULL
762025757,https://krisha.kz/a/show/762025757,25900000,2,Есильский р-н,9 из 12,монолитный,Hokkaido,68.6,NULL,NULL,2022.0,NULL
762032513,https://krisha.kz/a/show/762032513,25999999,1,Алматы р-н,5 из 9,монолитный,Grand Victoria,44.0,NULL,NULL,2019.0,NULL
762236986,https://krisha.kz/a/show/762236986,22000000,2,Сарыарка р-н,1 из 5,кирпичный,NULL,53.4,NULL,2.7,2014.0,NULL
761623176,https://krisha.kz/a/show/761623176,65000000,3,Есильский р-н,6 из 12,монолитный,Khan Plaza,103.6,2 с/у и более,NULL,2022.0,NULL
761623176,https://krisha.kz/a/show/761623176,65000000,3,Есильский р-н,6 из 12,монолитный,Khan Plaza,103.6,2 с/у и более,NULL,2022.0,NULL
761828162,https://krisha.kz/a/show/761828162,7000000,1,Алматы р-н,4 из 5,иной,NULL,16.0,раздельный,NULL,1983.0,NULL
762236984,https://krisha.kz/a/show/762236984,40400000,3,Нура р-н,11 из 12,монолитный,Delta,85.8,NULL,NULL,2024.0,NULL
760649801,https://krisha.kz/a/show/760649801,27000000,2,Есильский р-н,4 из 12,монолитный,Baspana,59.0,NULL,NULL,2021.0,NULL
699404117,https://krisha.kz/a/show/699404117,23500000,2,Сарыарка р-н,9 из 15,монолитный,Мирный дом,63.5,NULL,3.0,2024.0,NULL
760572508,https://krisha.kz/a/show/760572508,47000000,2,Есильский р-н,6 из 9,монолитный,Улы Дала Авеню,67.0,NULL,NULL,2023.0,NULL
762032465,https://krisha.kz/a/show/762032465,23000000,1,Нура р-н,5 из 9,монолитный,SHYNGYS,42.1,совмещенный,NULL,2024.0,NULL
762236812,https://krisha.kz/a/show/762236812,39500000,2,Алматы р-н,4 из 12,кирпичный,Qobyz,55.0,совмещенный,NULL,2024.0,NULL
761622938,https://krisha.kz/a/show/761622938,22000000,3,Алматы р-н,7,кирпичный,Казанат 2,80.0,NULL,NULL,2021.0,паркинг
762236954,https://krisha.kz/a/show/762236954,22800000,2,Есильский р-н,4 из 18,монолитный,MoD. Standard,34.0,совмещенный,NULL,2023.0,NULL
762236709,https://krisha.kz/a/show/762236709,13000000,1,Сарыарка р-н,6 из 6,монолитный,NULL,38.8,совмещенный,NULL,2011.0,NULL
761828083,https://krisha.kz/a/show/761828083,40000000,2,Есильский р-н,2 из 16,монолитный,Улы Дала Авеню,64.0,совмещенный,NULL,2024.0,NULL
761622745,https://krisha.kz/a/show/761622745,27500000,1,Есильский р-н,8 из 9,кирпичный,Manar,44.53,NULL,NULL,2024.0,NULL
762236654,https://krisha.kz/a/show/762236654,15500000,1,Алматы р-н,2 из 9,кирпичный,Керей,37.0,NULL,2.7,2023.0,NULL
762236889,https://krisha.kz/a/show/762236889,24000000,1,р-н Байконур,10 из 10,кирпичный,Daryn,42.0,NULL,NULL,2023.0,паркинг
698152023,https://krisha.kz/a/show/698152023,17000000,1,Сарыарка р-н,6 из 10,кирпичный,на 188-ой улице,37.0,NULL,NULL,2010.0,NULL
697948044,https://krisha.kz/a/show/697948044,21000000,2,Алматы р-н,3 из 5,панельный,NULL,52.0,раздельный,NULL,1983.0,NULL
762236504,https://krisha.kz/a/show/762236504,29000000,2,Алматы р-н,6 из 9,кирпичный,Самгау,56.0,NULL,NULL,2019.0,NULL
760223750,https://krisha.kz/a/show/760223750,25500000,2,Алматы р-н,6 из 10,кирпичный,NULL,60.0,раздельный,NULL,2015.0,NULL
760222636,https://krisha.kz/a/show/760222636,15800000,1,Алматы р-н,7 из 9,монолитный,NULL,35.0,совмещенный,NULL,2021.0,NULL
762236809,https://krisha.kz/a/show/762236809,16700000,2,Сарыарка р-н,5 из 5,кирпичный,NULL,51.0,NULL,2.7,1982.0,NULL
699095119,https://krisha.kz/a/show/699095119,62000000,4,Есильский р-н,8 из 14,монолитный,Aqzam,115.51,2 с/у и более,NULL,2025.0,NULL
698160316,https://krisha.kz/a/show/698160316,82000000,2,Есильский р-н,8 из 8,кирпичный,Hanshaiym,95.0,NULL,NULL,2021.0,NULL
677846871,https://krisha.kz/a/show/677846871,29990000,2,Алматы р-н,10 из 22,монолитный,Гранд Астана,70.0,NULL,NULL,2011.0,NULL
761827983,https://krisha.kz/a/show/761827983,25500000,2,Нура р-н,6 из 22,NULL,Коркем Tower,53.1,совмещенный,NULL,2019.0,NULL
760878153,https://krisha.kz/a/show/760878153,21499000,2,Сарыарка р-н,8 из 21,кирпичный,Акерке,60.0,NULL,NULL,2020.0,NULL
762236734,https://krisha.kz/a/show/762236734,180000000,4,Есильский р-н,2 из 5,кирпичный,Green Village,225.5,NULL,3.2,2014.0,NULL
761585988,https://krisha.kz/a/show/761585988,61900000,3,Есильский р-н,5 из 10,монолитный,Коркем 4,90.0,NULL,NULL,2021.0,паркинг
761721788,https://krisha.kz/a/show/761721788,23500000,1,Есильский р-н,7 из 9,кирпичный,NULL,34.8,совмещенный,NULL,2016.0,NULL
760620402,https://krisha.kz/a/show/760620402,85000000,4,Астана,3 из 10,монолитный,Soho,113.0,NULL,NULL,2022.0,NULL
762032200,https://krisha.kz/a/show/762032200,43721000,2,Нура р-н,9 из 18,монолитный,Ferrum City,69.0,NULL,NULL,2024.0,паркинг
762031780,https://krisha.kz/a/show/762031780,30000000,3,Нура р-н,7 из 7,кирпичный,Шыгыс,70.7,NULL,NULL,2021.0,NULL
690968767,https://krisha.kz/a/show/690968767,43000000,2,Есильский р-н,11 из 17,монолитный,Каратау,91.4,2 с/у и более,NULL,2017.0,NULL
761874759,https://krisha.kz/a/show/761874759,19500000,2,Алматы р-н,5 из 9,кирпичный,NULL,37.0,совмещенный,NULL,2020.0,NULL
760153313,https://krisha.kz/a/show/760153313,35990000,3,Нура р-н,11 из 12,монолитный,Акку,84.0,NULL,NULL,2016.0,NULL
762032144,https://krisha.kz/a/show/762032144,19300000,1,Сарыарка р-н,4 из 12,кирпичный,Rio de Janeiro,38.6,NULL,NULL,2024.0,паркинг
761746886,https://krisha.kz/a/show/761746886,43500000,3,р-н Байконур,8 из 16,монолитный,Рахат,120.0,раздельный,NULL,2009.0,NULL
696095552,https://krisha.kz/a/show/696095552,28000000,3,Сарыарка р-н,2 из 9,кирпичный,NULL,65.0,2 с/у и более,NULL,2019.0,NULL
760854124,https://krisha.kz/a/show/760854124,18000000,1,р-н Байконур,3 из 5,панельный,NULL,36.0,раздельный,NULL,1989.0,NULL
762236540,https://krisha.kz/a/show/762236540,29990000,2,Алматы р-н,7 из 10,кирпичный,Сказочный мир,62.0,NULL,NULL,2014.0,NULL
762236411,https://krisha.kz/a/show/762236411,32000000,2,Нура р-н,1 из 10,кирпичный,Mechta,60.0,NULL,3.0,2021.0,NULL
762236595,https://krisha.kz/a/show/762236595,26990000,2,Астана,9 из 10,кирпичный,Уют,54.0,NULL,NULL,2009.0,NULL
762031965,https://krisha.kz/a/show/762031965,30000000,2,Алматы р-н,2 из 9,монолитный,Compass North,51.0,совмещенный,NULL,2022.0,NULL
761444904,https://krisha.kz/a/show/761444904,18000000,1,Сарыарка р-н,14 из 18,монолитный,Европейский,45.0,NULL,NULL,2010.0,паркинг
761589454,https://krisha.kz/a/show/761589454,43000000,2,Нура р-н,5 из 27,монолитный,Turan Tower,65.36,NULL,NULL,2026.0,паркинг
760282961,https://krisha.kz/a/show/760282961,68000000,4,Есильский р-н,2 из 10,монолитный,Ишим,178.7,NULL,NULL,2011.0,паркинг
761486916,https://krisha.kz/a/show/761486916,24200000,2,Нура р-н,2 из 9,кирпичный,Green Town,37.0,NULL,NULL,2024.0,паркинг
761192457,https://krisha.kz/a/show/761192457,40000000,3,Есильский р-н,9 из 10,кирпичный,NULL,75.0,2 с/у и более,NULL,2014.0,NULL
761317296,https://krisha.kz/a/show/761317296,50000000,4,Алматы р-н,3 из 9,кирпичный,Nur Aspan 2,95.1,NULL,NULL,2020.0,NULL
760702174,https://krisha.kz/a/show/760702174,35500000,3,Алматы р-н,3 из 13,кирпичный,Аль-Фараби-20,105.6,NULL,NULL,2010.0,паркинг
682593638,https://krisha.kz/a/show/682593638,18000000,2,р-н Байконур,5 из 5,кирпичный,NULL,42.0,совмещенный,NULL,1970.0,NULL
761317665,https://krisha.kz/a/show/761317665,95000000,4,Есильский р-н,6 из 9,монолитный,Поколение Бизнес,137.5,NULL,NULL,2024.0,паркинг
762236523,https://krisha.kz/a/show/762236523,22500000,1,Есильский р-н,9 из 16,панельный,Nova City,36.1,совмещенный,NULL,2018.0,NULL
761605558,https://krisha.kz/a/show/761605558,185000000,5,Нура р-н,3 из 6,кирпичный,Атриум,254.0,NULL,NULL,2014.0,паркинг
760532757,https://krisha.kz/a/show/760532757,49900000,3,Алматы р-н,9 из 12,монолитный,Bravo,98.0,2 с/у и более,NULL,2022.0,NULL
684245759,https://krisha.kz/a/show/684245759,34000000,2,Есильский р-н,7 из 7,монолитный,Anisa,62.0,раздельный,NULL,2015.0,NULL
698016511,https://krisha.kz/a/show/698016511,28000000,2,Алматы р-н,8 из 10,монолитный,Магистральный-1,70.0,NULL,NULL,2007.0,NULL
762031749,https://krisha.kz/a/show/762031749,21500000,2,Алматы р-н,5 из 5,кирпичный,NULL,60.0,2 с/у и более,NULL,2004.0,NULL
760221866,https://krisha.kz/a/show/760221866,24000000,3,р-н Байконур,2 из 5,кирпичный,NULL,61.0,NULL,2.7,1975.0,NULL
762236434,https://krisha.kz/a/show/762236434,16900000,1,Алматы р-н,2 из 6,кирпичный,NULL,40.0,NULL,NULL,2011.0,NULL
761697491,https://krisha.kz/a/show/761697491,42500000,4,Алматы р-н,3 из 22,монолитный,Сенатор Park,130.0,NULL,NULL,2021.0,паркинг
762236368,https://krisha.kz/a/show/762236368,28000000,2,Алматы р-н,4 из 15,монолитный,Кахарман,63.0,NULL,NULL,2010.0,NULL
691420258,https://krisha.kz/a/show/691420258,21900000,2,Алматы р-н,3 из 9,NULL,NULL,54.0,NULL,NULL,2015.0,NULL
762031815,https://krisha.kz/a/show/762031815,25000000,1,Есильский р-н,9 из 9,NULL,NULL,34.0,совмещенный,NULL,2016.0,NULL
761827678,https://krisha.kz/a/show/761827678,28200000,1,Есильский р-н,5 из 8,кирпичный,Sati Park House,40.0,NULL,3.0,2025.0,NULL
694321631,https://krisha.kz/a/show/694321631,36000000,2,Сарыарка р-н,11 из 12,монолитный,Бурлин,86.0,2 с/у и более,NULL,2006.0,NULL
762236439,https://krisha.kz/a/show/762236439,55000000,3,Алматы р-н,5 из 14,монолитный,Bai-Tursyn,86.0,2 с/у и более,NULL,2022.0,NULL
762236433,https://krisha.kz/a/show/762236433,48500000,2,Есильский р-н,10 из 12,монолитный,Нурсая Бонита,85.0,NULL,NULL,2009.0,NULL
762236437,https://krisha.kz/a/show/762236437,147000000,5,Алматы р-н,5,монолитный,La Vie,192.24,NULL,NULL,2025.0,NULL
761724493,https://krisha.kz/a/show/761724493,63000000,3,Есильский р-н,8 из 9,монолитный,Тулпар Элит,150.0,NULL,NULL,2015.0,NULL
761827613,https://krisha.kz/a/show/761827613,39000000,3,Алматы р-н,7 из 9,монолитный,Новосел,86.6,NULL,NULL,2007.0,паркинг
760235030,https://krisha.kz/a/show/760235030,71500000,3,Есильский р-н,5 из 9,монолитный,NULL,113.0,2 с/у и более,NULL,2020.0,NULL
698971907,https://krisha.kz/a/show/698971907,24500000,1,Есильский р-н,8 из 9,кирпичный,Sezim Qala.Senim,36.0,NULL,NULL,2022.0,NULL
762236323,https://krisha.kz/a/show/762236323,68000000,3,Есильский р-н,8 из 9,монолитный,Prime,102.0,NULL,NULL,2024.0,паркинг
762005275,https://krisha.kz/a/show/762005275,42000000,2,Есильский р-н,7 из 12,монолитный,Мангилик,65.0,NULL,2.8,2019.0,NULL
761003624,https://krisha.kz/a/show/761003624,180000000,4,Есильский р-н,1 из 4,монолитный,KINGS LAND Residence,183.0,NULL,NULL,2022.0,паркинг
697655111,https://krisha.kz/a/show/697655111,59500000,3,Есильский р-н,4 из 8,кирпичный,Sanzhar Premium Deluxe,120.5,NULL,NULL,2022.0,NULL
762021782,https://krisha.kz/a/show/762021782,45500000,3,Нура р-н,7 из 7,кирпичный,Шыгыс,89.0,NULL,2.8,2021.0,NULL
761824391,https://krisha.kz/a/show/761824391,31500000,2,Есильский р-н,20 из 22,монолитный,На Водно-зелёном бульваре,72.0,NULL,NULL,2010.0,паркинг
761827620,https://krisha.kz/a/show/761827620,74900000,2,Есильский р-н,14,монолитный,Atlant,83.0,NULL,NULL,2024.0,NULL
690073789,https://krisha.kz/a/show/690073789,14700000,2,Сарыарка р-н,3 из 5,кирпичный,NULL,40.0,совмещенный,NULL,1978.0,NULL
689656795,https://krisha.kz/a/show/689656795,70000000,4,Есильский р-н,4 из 9,кирпичный,Арман кала,113.5,NULL,NULL,2016.0,NULL
761827594,https://krisha.kz/a/show/761827594,39999999,2,Есильский р-н,12 из 12,монолитный,Dastur,60.0,совмещенный,NULL,2023.0,NULL
762236353,https://krisha.kz/a/show/762236353,25300000,2,Сарайшык р-н,10 из 11,NULL,NULL,57.0,NULL,NULL,2018.0,NULL
762236033,https://krisha.kz/a/show/762236033,20000000,1,Алматы р-н,7 из 12,кирпичный,Sapsan,50.09,совмещенный,NULL,2024.0,NULL
762031673,https://krisha.kz/a/show/762031673,27500000,1,Алматы р-н,9 из 9,монолитный,Grand Victoria,44.7,совмещенный,NULL,2023.0,NULL
762031675,https://krisha.kz/a/show/762031675,12000000,1,Алматы р-н,11 из 12,кирпичный,Tasty,38.0,совмещенный,NULL,2025.0,NULL
762236346,https://krisha.kz/a/show/762236346,20500000,1,Есильский р-н,5 из 14,монолитный,Алтын Шар 1,39.0,раздельный,NULL,2018.0,NULL
697606423,https://krisha.kz/a/show/697606423,43000000,3,Есильский р-н,6 из 7,кирпичный,Арман кала,78.0,NULL,NULL,2014.0,NULL
761593873,https://krisha.kz/a/show/761593873,42000000,3,Есильский р-н,10 из 12,монолитный,Сармат-1,80.0,2 с/у и более,NULL,2012.0,NULL
762031636,https://krisha.kz/a/show/762031636,23000000,1,Нура р-н,1 из 9,кирпичный,Аркада,35.0,совмещенный,NULL,2021.0,NULL
762236320,https://krisha.kz/a/show/762236320,25000000,2,Сарайшык р-н,2 из 9,кирпичный,NULL,60.0,раздельный,NULL,2017.0,NULL
762236315,https://krisha.kz/a/show/762236315,26500000,2,Нура р-н,13 из 20,монолитный,Athletic City,50.8,NULL,NULL,2025.0,паркинг
696213142,https://krisha.kz/a/show/696213142,25000000,2,Нура р-н,5 из 22,монолитный,Коркем Tower,51.0,NULL,NULL,2018.0,NULL
689329638,https://krisha.kz/a/show/689329638,18888888,1,Алматы р-н,14 из 16,кирпичный,Достар-1,37.0,совмещенный,NULL,2011.0,NULL
761424450,https://krisha.kz/a/show/761424450,58888888,2,Алматы р-н,10 из 12,NULL,NULL,76.0,2 с/у и более,NULL,2020.0,NULL
762236280,https://krisha.kz/a/show/762236280,25650000,2,Алматы р-н,4 из 11,монолитный,NULL,57.0,NULL,2.7,2018.0,NULL
762236155,https://krisha.kz/a/show/762236155,15500000,1,Алматы р-н,12,NULL,NULL,45.0,NULL,NULL,2021.0,NULL
693550334,https://krisha.kz/a/show/693550334,59999999,2,Есильский р-н,9 из 12,NULL,NULL,78.0,2 с/у и более,NULL,2019.0,NULL
697786957,https://krisha.kz/a/show/697786957,68000000,3,Есильский р-н,9 из 12,монолитный,NULL,95.0,2 с/у и более,NULL,2020.0,NULL
761827522,https://krisha.kz/a/show/761827522,31500000,2,Есильский р-н,4,монолитный,Only Sun & Moon,45.0,NULL,NULL,2020.0,NULL
699312338,https://krisha.kz/a/show/699312338,64999999,2,Есильский р-н,3 из 12,NULL,NULL,93.0,2 с/у и более,NULL,2020.0,NULL
762236264,https://krisha.kz/a/show/762236264,29999999,2,Есильский р-н,2 из 9,монолитный,Noho,48.76,NULL,NULL,2025.0,паркинг
762030101,https://krisha.kz/a/show/762030101,36700000,2,Есильский р-н,1 из 16,монолитный,AIQYN,43.26,NULL,NULL,2024.0,паркинг
762235815,https://krisha.kz/a/show/762235815,31000000,2,Есильский р-н,2 из 9,кирпичный,NULL,70.0,NULL,NULL,2016.0,NULL
761418751,https://krisha.kz/a/show/761418751,31000000,2,Алматы р-н,3 из 9,кирпичный,DOMBYRA,59.9,NULL,NULL,2024.0,NULL
762023161,https://krisha.kz/a/show/762023161,54990000,3,р-н Байконур,16 из 17,монолитный,NULL,90.0,2 с/у и более,NULL,2000.0,NULL
760463482,https://krisha.kz/a/show/760463482,58000000,2,Астана,9 из 18,монолитный,Landmark,73.0,NULL,NULL,2020.0,NULL
699611187,https://krisha.kz/a/show/699611187,14400000,2,Нура р-н,1 из 9,кирпичный,Тан,38.3,NULL,NULL,2025.0,паркинг
762019355,https://krisha.kz/a/show/762019355,36900000,2,Есильский р-н,8 из 20,монолитный,Galamat Towers,59.0,NULL,NULL,2018.0,NULL
762021363,https://krisha.kz/a/show/762021363,37900000,3,Алматы р-н,7 из 9,монолитный,NULL,74.0,совмещенный,NULL,2020.0,NULL
762021707,https://krisha.kz/a/show/762021707,41990000,4,Алматы р-н,15 из 18,монолитный,Магистральный-1,116.0,NULL,NULL,2011.0,NULL
762031536,https://krisha.kz/a/show/762031536,67000000,3,Есильский р-н,9 из 12,монолитный,Only Sun & Moon,86.0,NULL,NULL,2020.0,NULL
762236202,https://krisha.kz/a/show/762236202,33500000,2,Астана,8 из 15,монолитный,Сенатор,69.0,NULL,NULL,2017.0,NULL
762027506,https://krisha.kz/a/show/762027506,19400000,1,Алматы р-н,5 из 9,монолитный,NULL,47.0,совмещенный,NULL,2012.0,NULL
690171673,https://krisha.kz/a/show/690171673,22990000,2,Есильский р-н,4 из 14,монолитный,NULL,52.0,совмещенный,NULL,2015.0,NULL
760221444,https://krisha.kz/a/show/760221444,29000000,1,Есильский р-н,4 из 12,монолитный,Talmas,40.19,NULL,NULL,2024.0,NULL
762236166,https://krisha.kz/a/show/762236166,29000000,3,Алматы р-н,9 из 10,кирпичный,Арай,69.0,NULL,NULL,2007.0,паркинг
762236139,https://krisha.kz/a/show/762236139,24000000,2,Нура р-н,10 из 10,монолитный,Ансар,45.3,NULL,NULL,2021.0,паркинг
761989501,https://krisha.kz/a/show/761989501,11800000,1,Алматы р-н,2 из 5,NULL,NULL,29.1,NULL,NULL,1983.0,NULL
762235733,https://krisha.kz/a/show/762235733,33000000,2,Нура р-н,9 из 9,кирпичный,NULL,55.0,совмещенный,NULL,2025.0,NULL
761819733,https://krisha.kz/a/show/761819733,98800000,3,Алматы р-н,5 из 9,монолитный,Лондон,125.0,NULL,NULL,2015.0,NULL
762235965,https://krisha.kz/a/show/762235965,25900000,3,Алматы р-н,5 из 5,NULL,NULL,77.0,NULL,NULL,2004.0,NULL
694654318,https://krisha.kz/a/show/694654318,20500000,2,Сарыарка р-н,16 из 16,кирпичный,NULL,50.0,совмещенный,NULL,2012.0,NULL
762236116,https://krisha.kz/a/show/762236116,28000000,2,Нура р-н,3 из 8,NULL,NULL,56.5,совмещенный,NULL,2023.0,NULL
697012199,https://krisha.kz/a/show/697012199,220000000,5,Астана,NULL,монолитный,Хайвил Астана,280.0,NULL,NULL,2014.0,паркинг
760619533,https://krisha.kz/a/show/760619533,45000000,3,Алматы р-н,6 из 15,монолитный,NULL,80.0,раздельный,NULL,2023.0,NULL
762030980,https://krisha.kz/a/show/762030980,340000000,3,Алматы р-н,4 из 10,кирпичный,Мкр Сарайшик,76.0,2 с/у и более,NULL,2015.0,NULL
761827292,https://krisha.kz/a/show/761827292,31000000,1,Есильский р-н,14 из 17,монолитный,Grand Turan Comfort,40.0,совмещенный,NULL,2022.0,NULL
762236068,https://krisha.kz/a/show/762236068,69000000,3,Есильский р-н,9 из 10,монолитный,Кок жайлау,90.0,NULL,NULL,2022.0,паркинг
762235356,https://krisha.kz/a/show/762235356,25900000,3,р-н Байконур,2 из 5,панельный,NULL,67.0,NULL,2.7,1981.0,NULL
762236022,https://krisha.kz/a/show/762236022,25000000,1,Сарыарка р-н,6 из 12,кирпичный,Кенесары,49.5,раздельный,NULL,2013.0,NULL
761827296,https://krisha.kz/a/show/761827296,28800000,1,Есильский р-н,8 из 10,кирпичный,Anar,42.2,NULL,NULL,2023.0,NULL
762235973,https://krisha.kz/a/show/762235973,31500000,2,Нура р-н,7 из 12,кирпичный,Alatau Park,60.0,NULL,NULL,2023.0,NULL
693844043,https://krisha.kz/a/show/693844043,25000000,3,Сарыарка р-н,2 из 5,панельный,NULL,62.0,NULL,2.5,1972.0,NULL
760219485,https://krisha.kz/a/show/760219485,40550000,2,Есильский р-н,9 из 9,монолитный,OLEN,69.8,NULL,NULL,2025.0,NULL
762235848,https://krisha.kz/a/show/762235848,52000000,3,Астана,10 из 13,кирпичный,Жагалау,108.0,NULL,NULL,2008.0,NULL
762235822,https://krisha.kz/a/show/762235822,25900000,2,Алматы р-н,12 из 12,монолитный,Турсын Астана – 2,65.0,NULL,NULL,2011.0,паркинг
762235952,https://krisha.kz/a/show/762235952,18400000,2,Алматы р-н,2 из 5,NULL,NULL,46.0,раздельный,NULL,1989.0,NULL
761840006,https://krisha.kz/a/show/761840006,230000000,3,Алматы р-н,22,монолитный,Highvill Gold Ishim,265.0,NULL,NULL,2022.0,NULL
761743197,https://krisha.kz/a/show/761743197,202969969,4,Алматы р-н,10 из 20,монолитный,Highvill Gold Ishim,266.0,2 с/у и более,NULL,2022.0,NULL
761827244,https://krisha.kz/a/show/761827244,33500000,3,Алматы р-н,9 из 9,кирпичный,Достар-2,78.0,раздельный,NULL,2008.0,NULL
692396469,https://krisha.kz/a/show/692396469,92000000,3,Есильский р-н,3 из 9,кирпичный,Asylym Park 2,105.0,2 с/у и более,NULL,2023.0,NULL
761830214,https://krisha.kz/a/show/761830214,16500000,1,Сарайшык р-н,6 из 9,монолитный,NULL,37.0,совмещенный,NULL,2021.0,NULL
762235918,https://krisha.kz/a/show/762235918,24300000,2,Сарыарка р-н,4 из 9,монолитный,Старый город,52.0,совмещенный,NULL,2016.0,NULL
762235909,https://krisha.kz/a/show/762235909,24500000,2,Нура р-н,6 из 9,NULL,NULL,57.4,NULL,NULL,2017.0,NULL
762235792,https://krisha.kz/a/show/762235792,180000000,3,Есильский р-н,3 из 6,кирпичный,KingHouse,215.0,NULL,NULL,2014.0,паркинг
697900051,https://krisha.kz/a/show/697900051,96000000,3,Алматы р-н,4 из 9,монолитный,HOLLAND,112.6,NULL,NULL,2021.0,NULL
694682668,https://krisha.kz/a/show/694682668,85000000,3,Есильский р-н,7 из 9,кирпичный,Triumph Avenue,111.7,NULL,NULL,2019.0,NULL
698388904,https://krisha.kz/a/show/698388904,34000000,3,Есильский р-н,5 из 9,монолитный,NULL,70.0,раздельный,NULL,2006.0,NULL
698152622,https://krisha.kz/a/show/698152622,41500000,2,Есильский р-н,6 из 8,монолитный,Asylym,74.4,2 с/у и более,NULL,2023.0,NULL
760878329,https://krisha.kz/a/show/760878329,33000000,3,р-н Байконур,2 из 16,монолитный,Жаркын,101.0,NULL,NULL,2009.0,NULL
762235769,https://krisha.kz/a/show/762235769,31500000,3,р-н Байконур,16 из 23,монолитный,Москва,86.0,NULL,NULL,2008.0,паркинг
762214884,https://krisha.kz/a/show/762214884,33500000,2,Есильский р-н,10 из 17,монолитный,Бухар Жырау,46.0,NULL,3.0,2023.0,NULL
762052650,https://krisha.kz/a/show/762052650,23500000,2,Алматы р-н,9 из 16,NULL,Достар-3,60.0,NULL,2.6,2012.0,NULL
762235786,https://krisha.kz/a/show/762235786,25900000,3,р-н Байконур,2 из 5,панельный,NULL,66.3,совмещенный,NULL,1981.0,NULL
691402060,https://krisha.kz/a/show/691402060,41000000,1,Есильский р-н,4 из 21,NULL,Асем Тас 2,47.2,совмещенный,NULL,2022.0,NULL
696846521,https://krisha.kz/a/show/696846521,23000000,1,Сарыарка р-н,3 из 5,кирпичный,NULL,37.0,совмещенный,NULL,2010.0,NULL
761418218,https://krisha.kz/a/show/761418218,30000000,2,Астана,8 из 9,NULL,NULL,62.4,NULL,NULL,2020.0,NULL
761212411,https://krisha.kz/a/show/761212411,72000000,3,Есильский р-н,2 из 9,монолитный,Panorama Park,83.0,2 с/у и более,NULL,2021.0,NULL
761212411,https://krisha.kz/a/show/761212411,72000000,3,Есильский р-н,2 из 9,монолитный,Panorama Park,83.0,2 с/у и более,NULL,2021.0,NULL
695985025,https://krisha.kz/a/show/695985025,75000000,3,Астана,4 из 5,монолитный,NULL,153.0,2 с/у и более,NULL,2007.0,NULL
762235745,https://krisha.kz/a/show/762235745,16500000,1,Алматы р-н,3 из 12,кирпичный,Аккорд,34.0,NULL,NULL,2007.0,NULL
762235623,https://krisha.kz/a/show/762235623,47500000,3,Есильский р-н,2 из 9,NULL,NULL,92.61,2 с/у и более,NULL,2025.0,NULL
697998695,https://krisha.kz/a/show/697998695,67000000,4,Есильский р-н,5 из 9,монолитный,Авиценна-2,104.3,NULL,NULL,2018.0,NULL
696472969,https://krisha.kz/a/show/696472969,35200000,3,Есильский р-н,11 из 18,монолитный,Nova City,67.0,NULL,NULL,2018.0,NULL
760362272,https://krisha.kz/a/show/760362272,14781600,1,Нура р-н,15 из 16,монолитный,Maryam,41.06,NULL,NULL,2025.0,NULL
761827015,https://krisha.kz/a/show/761827015,47000000,3,Есильский р-н,3 из 9,кирпичный,OLEN,84.0,раздельный,NULL,2025.0,NULL
678187867,https://krisha.kz/a/show/678187867,24000000,1,Есильский р-н,3 из 7,монолитный,Vip-городок Saranda,43.5,NULL,NULL,2014.0,NULL
760521703,https://krisha.kz/a/show/760521703,131999999,4,Есильский р-н,4 из 7,кирпичный,Royal Expo Apartments,205.0,NULL,NULL,2020.0,NULL
761216244,https://krisha.kz/a/show/761216244,17400000,2,Сарыарка р-н,3 из 4,NULL,NULL,47.0,совмещенный,NULL,1976.0,NULL
762030792,https://krisha.kz/a/show/762030792,304000000,5,Есильский р-н,6 из 9,монолитный,Parkside,234.0,NULL,3.0,2025.0,NULL
760813028,https://krisha.kz/a/show/760813028,25000000,1,Нура р-н,5 из 9,монолитный,West Side,48.0,NULL,NULL,2024.0,NULL
762235640,https://krisha.kz/a/show/762235640,21500000,2,Есильский р-н,3 из 18,монолитный,Мисон,40.0,совмещенный,NULL,2010.0,NULL
689068304,https://krisha.kz/a/show/689068304,18500000,1,Сарыарка р-н,4 из 9,кирпичный,Бозбиік,32.0,NULL,NULL,2021.0,NULL
761819955,https://krisha.kz/a/show/761819955,44500000,3,Нура р-н,1 из 12,кирпичный,Alpamys,71.0,NULL,NULL,2021.0,NULL
